nom_estab,nombre_act,telefono,latitud,longitud,codigo_act,municipio
APLICACION DE UÑAS NAIL STUDIO BY GABDANI NAILS,Salones y clínicas de belleza y peluquerías,2482011066,19.17373032,-98.49564932,812110,Chiautzingo
APLICACION DE UÑAS NAILS ART,Salones y clínicas de belleza y peluquerías,2224561010,18.96413637,-98.26379293,812110,Puebla
APLICACION DE UÑAS NAILS COQUETTE BY CRISS,Salones y clínicas de belleza y peluquerías,2491446976,19.11823342,-97.71037776,812110,Soltepec
APLICACION DE UÑAS NAILS NICE,Salones y clínicas de belleza y peluquerías,2383853839,18.46094411,-97.39617406,812110,Tehuacán
APLICACION DE UÑAS NAYFE,Salones y clínicas de belleza y peluquerías,6221278745,19.22772904,-97.80584147,812110,Rafael Lara Grajales
APLICACION DE UÑAS PIYUCA,Salones y clínicas de belleza y peluquerías,2215255808,18.99244361,-98.23885628,812110,Puebla
APLICACION DE UÑAS SHEY NAILS,Salones y clínicas de belleza y peluquerías,2382038697,18.46440547,-97.38841886,812110,Tehuacán
APLICACION DE UÑAS SIARAY,Salones y clínicas de belleza y peluquerías,2221366481,19.3236507,-98.49872821,812110,San Matías Tlalancaleca
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382163683,18.46976342,-97.38570084,812110,Tehuacán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2481365776,19.24637036,-98.4258311,812110,San Martín Texmelucan
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311007345,19.82240699,-97.36518363,812110,Teziutlán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382095249,18.45696742,-97.40169648,812110,Tehuacán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228521471,18.4645429,-97.37611029,812110,Tehuacán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431067839,18.60196743,-98.45873388,812110,Izúcar de Matamoros
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228044174,19.09090675,-98.26899203,812110,Cuautlancingo
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491091148,18.98261919,-97.78407531,812110,Acatzingo
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2431307788,18.4992957,-98.61864016,812110,Chietla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382538932,18.40243178,-97.736343,812110,Atexcal
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2212495076,19.0577836,-97.9926952,812110,Acajete
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2225656613,19.090419,-98.20107925,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2229146391,18.96872717,-98.21369328,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226090434,19.00066253,-98.22669781,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2213808869,19.06672269,-98.20138521,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2228377383,19.0634701,-98.14050473,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2211348167,19.01808138,-98.18288466,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2212045085,18.94915708,-98.23700347,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7971168101,19.96366863,-97.97042406,812110,Zacatlán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2226741866,19.05830927,-98.13264254,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382354380,18.48744876,-97.38462515,812110,Tehuacán
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2337592436,19.84186158,-97.498411,812110,Tlatlauquitepec
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2221083365,19.10224444,-98.22550308,812110,Puebla
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2492092238,18.93193798,-97.82309142,812110,Los Reyes de Juárez
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,9539321248,18.88906182,-97.74452134,812110,Tecamachalco
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2491532896,18.95382791,-97.65639392,812110,Quecholac
APLICACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224737978,18.9711247,-98.22223959,812110,Puebla
APLICACION DE UÑAS SOFI RAMOS,Salones y clínicas de belleza y peluquerías,2491538627,18.88417245,-97.84848293,812110,Santo Tomás Hueyotlipan
APLICACION DE UÑAS TALDY NAILS,Salones y clínicas de belleza y peluquerías,2222608675,19.09922883,-98.24043909,812110,Cuautlancingo
APLICACION DE UÑAS Y GELISH,Salones y clínicas de belleza y peluquerías,2211118287,19.00531906,-98.20026082,812110,Puebla
APLICACION DE UÑAS Y PESTAÑAS DACAILYN BITEZ,Salones y clínicas de belleza y peluquerías,2481629179,19.2820483,-98.44814015,812110,San Martín Texmelucan
APLICACION DE UÑAS Y TRATAMIENTO CAPILAR MAYVE,Salones y clínicas de belleza y peluquerías,7761290061,20.1753284,-98.04797247,812110,Huauchinango
APLICACION DE UÑAS YADIS NAILS,Salones y clínicas de belleza y peluquerías,2381084694,18.45745589,-97.3918137,812110,Tehuacán
APLICACION DE UÑAS YTC KLASE EN TUS UÑAS,Salones y clínicas de belleza y peluquerías,2491520418,18.98046598,-97.79302649,812110,Acatzingo
APLICACION Y DECORACION DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,7757710529,19.01755076,-98.21142717,812110,Puebla
APLICACIONES DE UÑAS,Salones y clínicas de belleza y peluquerías,2224919234,19.07342079,-98.23328318,812110,Puebla
APLICACIONES DE UÑAS,Salones y clínicas de belleza y peluquerías,2481937741,19.28396669,-98.43431826,812110,San Martín Texmelucan
APLICACIONES DE UÑAS GABY REYES,Salones y clínicas de belleza y peluquerías,2228051837,19.27192087,-98.4067592,812110,San Martín Texmelucan
APLICACIONES DE UÑAS NAILS,Salones y clínicas de belleza y peluquerías,2482400410,19.28406703,-98.43358927,812110,San Martín Texmelucan
APLICACIONES DE UÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2382196559,18.58789775,-97.41016832,812110,Chapulco
APLICACIONES DE UÑAS Y PESTAÑAS SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2227606629,19.12548423,-98.30791452,812110,Coronango
APLICACIOON DE UNAS ACRILICO BEAUTIFUL HANDS,Salones y clínicas de belleza y peluquerías,2227119133,19.00287978,-98.23127009,812110,Puebla
APPAREIL,Salones y clínicas de belleza y peluquerías,2224258654,19.03904791,-98.24176655,812110,Puebla
AQABAL,Salones y clínicas de belleza y peluquerías,2229260180,19.06407316,-98.30778181,812110,San Pedro Cholula
AQUA SALON,Salones y clínicas de belleza y peluquerías,2211201108,19.02676876,-98.21913744,812110,Puebla
AQUELARRE NAILS STUDIO,Salones y clínicas de belleza y peluquerías,2223498290,19.02142285,-98.20206382,812110,Puebla
AQUI SI TE PELAMOS,Salones y clínicas de belleza y peluquerías,2481672288,19.2343686,-98.4979546,812110,San Felipe Teotlalcingo
AR BLOOM SPA,Salones y clínicas de belleza y peluquerías,2481966396,19.28331835,-98.43448058,812110,San Martín Texmelucan
ARELISH ESTUDIO,Salones y clínicas de belleza y peluquerías,2381238292,18.46514241,-97.40253176,812110,Tehuacán
ARELYS STUDIO,Salones y clínicas de belleza y peluquerías,2211020654,19.17233107,-98.3083505,812110,San Miguel Xoxtla
ARI STAR NAIILS,Salones y clínicas de belleza y peluquerías,2212261862,19.06504831,-98.21117737,812110,Puebla
ARIS HILTON LASHES AND NAILS,Salones y clínicas de belleza y peluquerías,2224509121,19.07435525,-98.23044223,812110,Puebla
ARIZBETH LANZAGORTA,Salones y clínicas de belleza y peluquerías,2311077138,19.81318889,-97.36793347,812110,Teziutlán
ARMONI MASAJES TERAPEUTICOS,Salones y clínicas de belleza y peluquerías,2213628383,19.0248317,-98.1855292,812110,Puebla
ARMONIA SPA,Salones y clínicas de belleza y peluquerías,2224848049,19.05749899,-98.17683005,812110,Puebla
AROHA STUDIO SPA,Salones y clínicas de belleza y peluquerías,2215982801,18.96331013,-97.90224862,812110,Tepeaca
ARREGLO PERSONAL DE UÑAS DE ACRILICO Y GEL SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2223902278,19.08592353,-98.24883026,812110,Cuautlancingo
ART & FASHION DISEÑO DE UÑAS,Salones y clínicas de belleza y peluquerías,7971020892,19.93905,-97.96131391,812110,Zacatlán
ART BEAUTY STUDIO,Salones y clínicas de belleza y peluquerías,2225675552,19.07400666,-98.17349717,812110,Puebla
ART DISEÑO EXCLUSIVOS DE UÑAS,Salones y clínicas de belleza y peluquerías,2225088046,18.98225719,-98.25229277,812110,Puebla
ART ONE TATTO,Salones y clínicas de belleza y peluquerías,2225874071,19.0997687,-98.27301964,812110,Cuautlancingo
ART&BEUTY HAIR SALON,Salones y clínicas de belleza y peluquerías,2224946150,19.04901405,-98.26122137,812110,Puebla
ARTE 13 TATTOO,Salones y clínicas de belleza y peluquerías,2382073935,18.46281923,-97.38551353,812110,Tehuacán
ARTE EN UÑAS,Salones y clínicas de belleza y peluquerías,2224647693,19.07179576,-98.2696997,812110,San Pedro Cholula
ARTE EN UÑAS ENCANTADA,Salones y clínicas de belleza y peluquerías,2441375384,18.91819379,-98.41949606,812110,Atlixco
ARTE FRANCES ESTUDIO DE BELLEZA,Salones y clínicas de belleza y peluquerías,2311167193,19.83751856,-97.3574985,812110,Teziutlán
ARTE Y DISEÑO EN UÑAS,Salones y clínicas de belleza y peluquerías,2231207762,18.96668341,-97.91533732,812110,Tepeaca
ARTE Y ESTILO,Salones y clínicas de belleza y peluquerías,2212761416,19.06555775,-98.30874358,812110,San Pedro Cholula
ARTGISS,Salones y clínicas de belleza y peluquerías,2361310328,18.29783304,-97.16732838,812110,Coxcatlán
ARTISTIC NAILS,Salones y clínicas de belleza y peluquerías,2224098855,19.02747224,-98.23358815,812110,San Andrés Cholula
AS ESTUDIO,Salones y clínicas de belleza y peluquerías,2223449610,19.09166337,-98.17084501,812110,Puebla
ASARI CANO BEAUTY SALON,Salones y clínicas de belleza y peluquerías,2381778866,18.47046983,-97.39781428,812110,Tehuacán
ASESORIA DERMATOLOGICA  FARMACIA DE APOYO ,Salones y clínicas de belleza y peluquerías,2382352893,18.46177628,-97.39331001,812110,Tehuacán
ASTER STDIOLASH,Salones y clínicas de belleza y peluquerías,9991301706,18.94501016,-97.81435812,812110,Los Reyes de Juárez
ATELIER NAILS,Salones y clínicas de belleza y peluquerías,2227597673,19.03360219,-98.25637322,812110,San Andrés Cholula
ATELIER STYLIST MEXICO,Salones y clínicas de belleza y peluquerías,2221107489,19.03581586,-98.20748446,812110,Puebla
ATELIER ZAMORA,Salones y clínicas de belleza y peluquerías,2491132763,18.88360773,-97.72899789,812110,Tecamachalco
ATEMPORAL WOMAN BAUTY,Salones y clínicas de belleza y peluquerías,2215908953,19.00176041,-98.27168842,812110,San Andrés Cholula
ATENCION PODOLOGICA,Salones y clínicas de belleza y peluquerías,2223418584,19.05828709,-98.12144363,812110,Puebla
AV ESTETICA,Salones y clínicas de belleza y peluquerías,2229231869,19.07945581,-98.29106752,812110,San Pedro Cholula
AVANTIS SALON,Salones y clínicas de belleza y peluquerías,2224022854,19.06888491,-98.29445095,812110,San Pedro Cholula
AZTEKS MARTERS TATTOO STUDIO,Salones y clínicas de belleza y peluquerías,2221250970,19.04985155,-98.16674541,812110,Puebla
B LA NAILS,Salones y clínicas de belleza y peluquerías,2271055821,19.17674934,-98.3866758,812110,Huejotzingo
BABER JP,Salones y clínicas de belleza y peluquerías,2223021057,18.97065419,-98.24396802,812110,Puebla
BABER SHOP VIP,Salones y clínicas de belleza y peluquerías,2271034491,19.17601352,-98.3804516,812110,Huejotzingo
BABER SHOPO,Salones y clínicas de belleza y peluquerías,2214044989,19.11937403,-98.22573017,812110,Puebla
BABER Y SALON LUXURY,Salones y clínicas de belleza y peluquerías,2218420903,18.9941915,-98.20038763,812110,Puebla
BABERIA Y SALON MG,Salones y clínicas de belleza y peluquerías,2431087817,18.59870225,-98.46188961,812110,Izúcar de Matamoros
BABRBER SHOP GS,Salones y clínicas de belleza y peluquerías,2214050442,19.10608332,-98.27655657,812110,Cuautlancingo
BABY ANGELS,Salones y clínicas de belleza y peluquerías,2227638713,18.60604683,-98.4651402,812110,Izúcar de Matamoros
BABY BOMER NAIL UÑAS ACRILICAS,Salones y clínicas de belleza y peluquerías,2223550322,19.02025891,-98.18134273,812110,Puebla
BABY LASH,Salones y clínicas de belleza y peluquerías,2214328183,19.87020463,-97.58820805,812110,Zacapoaxtla
BAD QUEEN NAILS & MORE,Salones y clínicas de belleza y peluquerías,2224746669,19.04437576,-98.22708131,812110,Puebla
BADASS,Salones y clínicas de belleza y peluquerías,2211721450,18.99403974,-98.27769463,812110,San Andrés Cholula
BAKANOS HAIR STUDIO,Salones y clínicas de belleza y peluquerías,2225204617,19.2854559,-98.43896181,812110,San Martín Texmelucan
BAMBU SPA,Salones y clínicas de belleza y peluquerías,2221063944,19.04995465,-98.26930997,812110,Puebla
BANBERIA Y SPA VARONIA,Salones y clínicas de belleza y peluquerías,2222217065,19.09629611,-98.28329006,812110,Cuautlancingo
BAR SHOP BER,Salones y clínicas de belleza y peluquerías,2214125786,19.11343199,-98.2251812,812110,Puebla
BARBARA NERY SALON DE BELLEZA,Salones y clínicas de belleza y peluquerías,2381189706,18.46481208,-97.38664191,812110,Tehuacán
BARBARIAN,Salones y clínicas de belleza y peluquerías,2228993168,19.00630706,-98.26834416,812110,San Andrés Cholula
BARBE SHOP,Salones y clínicas de belleza y peluquerías,2212284609,19.06357248,-97.94434215,812110,Acajete
BARBE SHOP ANGELITOS,Salones y clínicas de belleza y peluquerías,2212362265,18.98338622,-98.25185943,812110,Puebla
BARBECHOC ANTRAX,Salones y clínicas de belleza y peluquerías,2751027042,18.30254857,-98.60363134,812110,Chiautla
BARBEIRO MANNY BARBER STUDIO,Salones y clínicas de belleza y peluquerías,3337742185,19.03537971,-98.25913102,812110,San Andrés Cholula
BARBER & SALON,Salones y clínicas de belleza y peluquerías,2223984060,18.99779332,-98.22311104,812110,Puebla
BARBER & SPA,Salones y clínicas de belleza y peluquerías,2923812540,19.03309747,-98.22919317,812110,Puebla
BARBER 1970,Salones y clínicas de belleza y peluquerías,2213391576,19.0435632,-98.04371898,812110,Amozoc
BARBER 27,Salones y clínicas de belleza y peluquerías,2221334198,19.93342694,-97.95891314,812110,Zacatlán
BARBER 2K,Salones y clínicas de belleza y peluquerías,2225516802,19.03963457,-98.148224,812110,Puebla
BARBER BLUE,Salones y clínicas de belleza y peluquerías,9532319624,18.19921643,-98.05230062,812110,Acatlán
BARBER COWBOY,Salones y clínicas de belleza y peluquerías,2212621561,19.04379974,-98.13031961,812110,Amozoc
BARBER DIAZ,Salones y clínicas de belleza y peluquerías,2382283864,18.46262589,-97.42563426,812110,Tehuacán
BARBER FADE,Salones y clínicas de belleza y peluquerías,2222090229,18.98771637,-98.22965758,812110,Puebla
BARBER FLOW,Salones y clínicas de belleza y peluquerías,2224141050,19.0497948,-98.13065204,812110,Puebla
BARBER INK,Salones y clínicas de belleza y peluquerías,2228442797,19.05077116,-98.28396853,812110,San Andrés Cholula
BARBER LAURA,Salones y clínicas de belleza y peluquerías,2381723206,18.28238223,-96.99287457,812110,Coyomeapan
BARBER LENNY,Salones y clínicas de belleza y peluquerías,2481040257,19.29917752,-98.47078897,812110,San Martín Texmelucan
BARBER LUCINI,Salones y clínicas de belleza y peluquerías,2271346672,19.15447668,-98.40776739,812110,Huejotzingo
BARBER MAX,Salones y clínicas de belleza y peluquerías,2491512029,19.13658067,-97.64289845,812110,San Salvador el Seco
BARBER MIKE,Salones y clínicas de belleza y peluquerías,2223803332,18.60898737,-98.1728493,812110,Coatzingo
BARBER MONTALVO,Salones y clínicas de belleza y peluquerías,2382196531,18.48967213,-97.39925854,812110,Tehuacán
BARBER PELUQUERIA CLUB DE CABALLEROS,Salones y clínicas de belleza y peluquerías,7821339027,20.46151806,-97.70034666,812110,Venustiano Carranza
BARBER POTTER,Salones y clínicas de belleza y peluquerías,2216268077,19.17228452,-98.30811032,812110,San Miguel Xoxtla
BARBER RS,Salones y clínicas de belleza y peluquerías,2383035208,18.45392619,-97.39152002,812110,Tehuacán
BARBER SALVADOR DANIEL,Salones y clínicas de belleza y peluquerías,2215262584,19.04448165,-98.14392309,812110,Puebla
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2482082672,19.24772812,-98.46285532,812110,San Martín Texmelucan
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2222876564,19.04241581,-98.12936394,812110,Amozoc
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2224641747,19.02674669,-98.17978352,812110,Puebla
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2224277246,19.04444723,-98.1020245,812110,Amozoc
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2215274602,18.45705022,-97.40149448,812110,Tehuacán
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2223398437,19.01383788,-98.19388301,812110,Puebla
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2451149561,19.10764567,-97.42010875,812110,Tlachichuca
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2381216361,18.4365582,-97.37638234,812110,Tehuacán
BARBER SHOP,Salones y clínicas de belleza y peluquerías,2441201400,18.90084765,-98.44049585,812110,Atlixco
